KM204119	strain	Hawaii # from GenBank record, DENV1 WHO reference
KM204118	strain	New_Guinea_C # from GenBank record, DENV2 WHO reference
KU050695	strain	H87 # from GenBank record, DENV3 WHO reference
KR011349	strain	H241 # from GenBank record, DENV4 WHO reference
JF260983	ncbi_serotype	denv2 # denv2/S from GenBank record and sequence aligns closest to KM204118 DENV2 WHO reference
KT026309	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KT445955	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KT445956	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KT445957	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KT445958	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KT445959	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KT445960	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KT445961	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KT445962	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KT445963	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KX059015	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059016	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059017	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059019	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059021	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059022	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059024	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059025	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059028	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059029	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059030	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059033	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KX059037	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KY369949	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY369950	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KY369951	ncbi_serotype	denv4 # denv4 from GenBank record and sequence aligns closest to KR011349 DENV4 WHO reference
KY586306	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586307	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586308	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586309	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586310	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586311	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586312	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586313	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586314	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586315	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586316	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586317	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586318	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586319	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586320	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586321	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586322	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586323	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586324	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586325	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586326	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586327	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586328	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586329	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586330	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586331	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586332	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586333	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586334	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586335	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586336	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586337	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586338	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586339	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586340	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586341	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586342	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586343	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586344	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586345	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586346	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
KY586347	ncbi_serotype	denv1 # denv1 from GenBank record and sequence aligns closest to KM204119 DENV1 WHO reference
